  45.83953,
  41.05040,
  35.65404,
  29.61645,
  22.93929,
  15.67947,
   7.96561,
   0.00000,
  31.20334,
  37.07429,
  42.80453,
  48.24838,
  53.30229,
  57.90769,
  62.04460,
  65.72146,
  68.96488,
  71.81135,
  74.30126,
  76.47501,
  78.37080,
  80.02350,
  81.46421,
  82.72025,
  83.81543,
  84.77034,
  85.60275,
  86.32796,
  86.95915,
  87.50765,
  87.98323,
  88.39432,
  88.74822,
  89.05123,
  89.30882,
  89.52573,
  89.70610,
  89.85353,
  89.97113,
  90.06165,
  90.12746,
  90.17064,
  90.19300,
  90.19612,
  90.18135,
  90.14989,
  90.10274,
  90.04079,
  89.96477,
  89.87529,
  89.77287,
  89.65791,
  89.53074,
  89.39157,
  89.24057,
  89.07780,
  88.90326,
  88.71688,
  88.51850,
  88.30792,
  88.08484,
  87.84892,
  87.59970,
  87.33670,
  87.05931,
  86.76687,
  86.45860,
  86.13365,
  85.79104,
  85.42970,
  85.04840,
  84.64579,
  84.22035,
  83.77041,
  83.29408,
  82.78924,
  82.25355,
  81.68437,
  81.07873,
  80.43329,
  79.74430,
  79.00752,
  78.21812,
  77.37066,
  76.45890,
  75.47576,
  74.41310,
  73.26160,
  72.01054,
  70.64755,
  69.15837,
  67.52652,
  65.73292,
  63.75558,
  61.56916,
  59.14466,
  56.44915,
  53.44580,
  50.09428,
  46.35196,
  42.17620,
  37.52835,
  32.37989,
  26.72106,
  20.57140,
  13.99026,
   7.08337,
   0.00000,
  34.20201,
  39.28537,
  44.27747,
  49.06812,
  53.57308,
  57.73767,
  61.53474,
  64.95936,
  68.02264,
  70.74593,
  73.15621,
  75.28275,
  77.15485,
  78.80047,
  80.24546,
  81.51325,
  82.62478,
  83.59856,
  84.45088,
  85.19599,
  85.84633,
  86.41277,
  86.90476,
  87.33054,
  87.69731,
  88.01133,
  88.27808,
  88.50233,
  88.68827,
  88.83956,
  88.95938,
  89.05055,
  89.11552,
  89.15642,
  89.17513,
  89.17328,
  89.15229,
  89.11339,
  89.05764,
  88.98595,
  88.89909,
  88.79770,
  88.68231,
  88.55334,
  88.41113,
  88.25590,
  88.08781,
  87.90692,
  87.71323,
  87.50664,
  87.28698,
  87.05403,
  86.80747,
  86.54690,
  86.27186,
  85.98180,
  85.67607,
  85.35396,
  85.01465,
  84.65720,
  84.28058,
  83.88363,
  83.46505,
  83.02340,
  82.55708,
  82.06431,
  81.54308,
  80.99119,
  80.40616,
  79.78524,
  79.12532,
  78.42295,
  77.67425,
  76.87485,
  76.01982,
  75.10362,
  74.11995,
  73.06169,
  71.92077,
  70.68798,
  69.35286,
  67.90347,
  66.32624,
  64.60567,
  62.72418,
  60.66182,
  58.39615,
  55.90212,
  53.15214,
  50.11640,
  46.76372,
  43.06287,
  38.98497,
  34.50689,
  29.61610,
  24.31651,
  18.63499,
  12.62679,
   6.37762,
   0.00000,
  37.16625,
  41.58770,
  45.95186,
  50.17356,
  54.18423,
  57.93517,
  61.39731,
  64.55861,
  67.42040,
  69.99351,
  72.29490,
  74.34493,
  76.16539,
  77.77806,
  79.20390,
  80.46252,
  81.57188,
  82.54825,
  83.40622,
  84.15877,
  84.81742,
  85.39234,
  85.89249,
  86.32578,
  86.69915,
  87.01871,
  87.28984,
  87.51725,
  87.70510,
  87.85704,
  87.97629,
  88.06566,
  88.12764,
  88.16438,
  88.17781,
  88.16958,
  88.14114,
  88.09375,
  88.02849,
  87.94629,
  87.84794,
  87.73411,
  87.60532,
  87.46202,
  87.30453,
  87.13309,
  86.94784,
  86.74885,
  86.53609,
  86.30945,
  86.06876,
  85.81376,
  85.54410,
  85.25936,
  84.95904,
  84.64255,
  84.30922,
  83.95827,
  83.58883,
  83.19992,
  82.79045,
  82.35918,
  81.90477,
  81.42569,
  80.92027,
  80.38665,
  79.82275,
  79.22628,
  78.59468,
  77.92509,
  77.21436,
  76.45895,
  75.65490,
  74.79780,
  73.88270,
  72.90403,
  71.85557,
  70.73029,
  69.52030,
  68.21669,
  66.80943,
  65.28725,
  63.63744,
  61.84576,
  59.89629,
  57.77137,
  55.45150,
  52.91554,
  50.14087,
  47.10397,
  43.78132,
  40.15084,
  36.19390,
  31.89817,
  27.26110,
  22.29388,
  17.02527,
  11.50427,
   5.80033,
   0.00000,
  40.09305,
  43.94734,
  47.76870,
  51.49001,
